subject,target,clustMask,sequence_type,session_i,session_j,euclidean_distance
60,seed,dilate_5,me,0,2,34.0
60,seed,dilate_5,me,0,3,29.19
60,seed,dilate_5,me,1,2,0.0
60,seed,dilate_5,me,1,3,42.24
60,seed,dilate_5,me,2,3,42.24
60,seed,dilate_5,se_e2,0,1,50.2
60,seed,dilate_5,se_e2,0,2,43.17
60,seed,dilate_5,se_e2,0,3,50.2
60,seed,dilate_5,se_e2,1,2,15.75
60,seed,dilate_5,se_e2,1,3,0.0
60,seed,dilate_5,se_e2,2,3,15.75
60,network,orig,se,0,1,2.83
60,network,orig,se,0,2,0.0
60,network,orig,se,0,3,19.29
60,network,orig,se,1,2,2.83
60,network,orig,se,1,3,18.0
60,network,orig,se,2,3,19.29
60,network,orig,me,0,1,0.0
60,network,orig,me,0,2,33.35
60,network,orig,me,0,3,22.72
60,network,orig,me,1,2,33.35
60,network,orig,me,1,3,22.72
60,network,orig,me,2,3,13.42
60,network,orig,se_e2,0,1,17.89
60,network,orig,se_e2,0,2,0.0
60,network,orig,se_e2,0,3,2.83
60,network,orig,se_e2,1,2,17.89
60,network,orig,se_e2,1,3,16.25
60,network,orig,se_e2,2,3,2.83
60,network,erode_1,se,0,1,16.61
60,network,erode_1,se,0,2,15.1
60,network,erode_1,se,0,3,15.1
60,network,erode_1,se,1,2,2.83
60,network,erode_1,se,1,3,2.83
60,network,erode_1,se,2,3,0.0
60,network,erode_1,me,0,1,15.36
60,network,erode_1,me,0,2,0.0
60,network,erode_1,me,0,3,0.0
60,network,erode_1,me,1,2,15.36
60,network,erode_1,me,1,3,15.36
60,network,erode_1,me,2,3,0.0
60,network,erode_1,se_e2,0,1,0.0
60,network,erode_1,se_e2,0,2,2.0
60,network,erode_1,se_e2,0,3,0.0
60,network,erode_1,se_e2,1,2,2.0
60,network,erode_1,se_e2,1,3,0.0
60,network,erode_1,se_e2,2,3,2.0
60,network,dilate_5,se,0,1,30.53
60,network,dilate_5,se,0,2,30.53
60,network,dilate_5,se,0,3,30.0
60,network,dilate_5,se,1,2,0.0
60,network,dilate_5,se,1,3,6.93
60,network,dilate_5,se,2,3,6.93
60,network,dilate_5,me,0,1,30.53
60,network,dilate_5,me,0,2,30.53
60,network,dilate_5,me,0,3,31.24
60,network,dilate_5,me,1,2,0.0
60,network,dilate_5,me,1,3,4.47
60,network,dilate_5,me,2,3,4.47
60,network,dilate_5,se_e2,0,1,25.77
60,network,dilate_5,se_e2,0,2,27.2
60,network,dilate_5,se_e2,0,3,0.0
60,network,dilate_5,se_e2,1,2,42.47
60,network,dilate_5,se_e2,1,3,25.77
60,network,dilate_5,se_e2,2,3,27.2
61,seed,orig,se,0,1,18.76
61,seed,orig,se,0,2,25.69
61,seed,orig,se,0,3,16.49
61,seed,orig,se,1,2,18.87
61,seed,orig,se,1,3,4.0
61,seed,orig,se,2,3,20.1
61,seed,orig,me,0,1,25.61
61,seed,orig,me,0,2,4.47
61,seed,orig,me,0,3,10.95
61,seed,orig,me,1,2,22.36
61,seed,orig,me,1,3,17.2
61,seed,orig,me,2,3,6.63
61,seed,orig,se_e2,0,1,35.16
61,seed,orig,se_e2,0,2,37.42
61,seed,orig,se_e2,0,3,22.72
61,seed,orig,se_e2,1,2,6.0
61,seed,orig,se_e2,1,3,12.65
61,seed,orig,se_e2,2,3,16.12
61,seed,erode_1,se,0,1,10.2
61,seed,erode_1,se,0,2,11.49
61,seed,erode_1,se,0,3,0.0
61,seed,erode_1,se,1,2,11.83
61,seed,erode_1,se,1,3,10.2
61,seed,erode_1,se,2,3,11.49
61,seed,erode_1,me,0,1,11.83
61,seed,erode_1,me,0,2,10.77
61,seed,erode_1,me,0,3,10.0
61,seed,erode_1,me,1,2,8.49
61,seed,erode_1,me,1,3,10.2
61,seed,erode_1,me,2,3,4.0
61,seed,erode_1,se_e2,0,1,8.94
61,seed,erode_1,se_e2,0,2,7.48
61,seed,erode_1,se_e2,0,3,8.25
61,seed,erode_1,se_e2,1,2,12.33
61,seed,erode_1,se_e2,1,3,4.47
61,seed,erode_1,se_e2,2,3,13.42
61,seed,dilate_5,se,0,1,8.49
61,seed,dilate_5,se,0,2,10.39
61,seed,dilate_5,se,0,3,18.97
61,seed,dilate_5,se,1,2,2.0
61,seed,dilate_5,se,1,3,12.0
61,seed,dilate_5,se,2,3,10.77
61,seed,dilate_5,me,0,1,53.7
61,seed,dilate_5,me,0,2,24.0
61,seed,dilate_5,me,0,3,27.71
61,seed,dilate_5,me,1,2,33.05
61,seed,dilate_5,me,1,3,32.06
61,seed,dilate_5,me,2,3,8.0
61,seed,dilate_5,se_e2,0,1,29.05
61,seed,dilate_5,se_e2,0,2,34.06
61,seed,dilate_5,se_e2,0,3,18.97
61,seed,dilate_5,se_e2,1,2,52.95
61,seed,dilate_5,se_e2,1,3,39.65
61,seed,dilate_5,se_e2,2,3,15.23
61,network,orig,se,0,1,0.0
61,network,orig,se,0,2,0.0
61,network,orig,se,0,3,0.0
61,network,orig,se,1,2,0.0
61,network,orig,se,1,3,0.0
61,network,orig,se,2,3,0.0
61,network,orig,me,0,1,22.45
61,network,orig,me,0,2,22.45
61,network,orig,me,0,3,20.4
61,network,orig,me,1,2,0.0
61,network,orig,me,1,3,2.83
61,network,orig,me,2,3,2.83
61,network,orig,se_e2,0,1,2.83
61,network,orig,se_e2,0,2,6.93
61,network,orig,se_e2,0,3,9.17
61,network,orig,se_e2,1,2,4.9
61,network,orig,se_e2,1,3,10.39
61,network,orig,se_e2,2,3,12.17
61,network,erode_1,se,0,1,2.83
61,network,erode_1,se,0,2,6.63
61,network,erode_1,se,0,3,10.0
61,network,erode_1,se,1,2,9.17
61,network,erode_1,se,1,3,11.49
61,network,erode_1,se,2,3,9.38
61,network,erode_1,me,0,1,7.48
61,network,erode_1,me,0,2,8.25
61,network,erode_1,me,0,3,15.62
61,network,erode_1,me,1,2,8.25
61,network,erode_1,me,1,3,9.17
61,network,erode_1,me,2,3,10.95
61,network,erode_1,se_e2,0,1,3.46
61,network,erode_1,se_e2,0,2,0.0
61,network,erode_1,se_e2,0,3,4.0
61,network,erode_1,se_e2,1,2,3.46
61,network,erode_1,se_e2,1,3,6.63
61,network,erode_1,se_e2,2,3,4.0
61,network,dilate_5,se,0,1,0.0
61,network,dilate_5,se,0,2,10.2
61,network,dilate_5,se,0,3,12.0
61,network,dilate_5,se,1,2,10.2
61,network,dilate_5,se,1,3,12.0
61,network,dilate_5,se,2,3,17.66
61,network,dilate_5,me,0,1,2.0
61,network,dilate_5,me,0,2,13.42
61,network,dilate_5,me,0,3,2.0
61,network,dilate_5,me,1,2,12.33
61,network,dilate_5,me,1,3,0.0
61,network,dilate_5,me,2,3,12.33
61,network,dilate_5,se_e2,0,1,7.48
61,network,dilate_5,se_e2,0,2,3.46
61,network,dilate_5,se_e2,0,3,3.46
61,network,dilate_5,se_e2,1,2,10.77
61,network,dilate_5,se_e2,1,3,10.77
61,network,dilate_5,se_e2,2,3,0.0
62,seed,orig,se,0,1,16.12
62,seed,orig,se,0,2,16.73
62,seed,orig,se,0,3,17.44
62,seed,orig,se,1,2,15.36
62,seed,orig,se,1,3,18.0
62,seed,orig,se,2,3,2.83
62,seed,orig,me,0,1,32.8
62,seed,orig,me,0,2,32.8
62,seed,orig,me,0,3,8.94
62,seed,orig,me,1,2,0.0
62,seed,orig,me,1,3,24.08
62,seed,orig,me,2,3,24.08
62,seed,orig,se_e2,0,1,7.48
62,seed,orig,se_e2,0,2,4.47
62,seed,orig,se_e2,0,3,13.42
62,seed,orig,se_e2,1,2,4.47
62,seed,orig,se_e2,1,3,10.77
62,seed,orig,se_e2,2,3,11.31
62,seed,erode_1,se,0,1,9.17
62,seed,erode_1,se,0,2,15.62
62,seed,erode_1,se,0,3,15.62
62,seed,erode_1,se,1,2,7.48
62,seed,erode_1,se,1,3,7.48
62,seed,erode_1,se,2,3,0.0
62,seed,erode_1,me,0,1,10.0
62,seed,erode_1,me,0,2,6.0
62,seed,erode_1,me,0,3,4.0
62,seed,erode_1,me,1,2,10.95
62,seed,erode_1,me,1,3,13.42
62,seed,erode_1,me,2,3,6.0
62,seed,erode_1,se_e2,0,1,4.47
62,seed,erode_1,se_e2,0,2,5.66
62,seed,erode_1,se_e2,0,3,4.9
62,seed,erode_1,se_e2,1,2,8.25
62,seed,erode_1,se_e2,1,3,8.72
62,seed,erode_1,se_e2,2,3,2.83
62,seed,dilate_5,se,0,1,11.83
62,seed,dilate_5,se,0,2,2.83
62,seed,dilate_5,se,0,3,4.9
62,seed,dilate_5,se,1,2,12.81
62,seed,dilate_5,se,1,3,15.62
62,seed,dilate_5,se,2,3,2.83
62,seed,dilate_5,me,0,1,2.83
62,seed,dilate_5,me,0,2,4.9
62,seed,dilate_5,me,0,3,4.9
62,seed,dilate_5,me,1,2,2.83
62,seed,dilate_5,me,1,3,2.83
62,seed,dilate_5,me,2,3,0.0
62,seed,dilate_5,se_e2,0,1,2.0
62,seed,dilate_5,se_e2,0,2,6.32
62,seed,dilate_5,se_e2,0,3,2.83
62,seed,dilate_5,se_e2,1,2,7.21
62,seed,dilate_5,se_e2,1,3,2.0
62,seed,dilate_5,se_e2,2,3,5.66
62,network,orig,se,0,1,12.0
62,network,orig,se,0,2,2.0
62,network,orig,se,0,3,12.96
62,network,orig,se,1,2,10.77
62,network,orig,se,1,3,2.83
62,network,orig,se,2,3,11.49
62,network,orig,me,0,1,25.69
62,network,orig,me,0,2,30.79
62,network,orig,me,0,3,15.75
62,network,orig,me,1,2,6.32
62,network,orig,me,1,3,10.77
62,network,orig,me,2,3,16.37
62,network,orig,se_e2,0,1,11.66
62,network,orig,se_e2,0,2,12.81
62,network,orig,se_e2,0,3,2.0
62,network,orig,se_e2,1,2,2.0
62,network,orig,se_e2,1,3,10.77
62,network,orig,se_e2,2,3,12.0
62,network,erode_1,se,0,1,8.25
62,network,erode_1,se,0,2,2.0
62,network,erode_1,se,0,3,8.25
62,network,erode_1,se,1,2,6.93
62,network,erode_1,se,1,3,0.0
62,network,erode_1,se,2,3,6.93
62,network,erode_1,me,0,1,20.0
62,network,erode_1,me,0,2,18.33
62,network,erode_1,me,0,3,13.27
62,network,erode_1,me,1,2,11.31
62,network,erode_1,me,1,3,9.8
62,network,erode_1,me,2,3,5.66
62,network,erode_1,se_e2,0,1,9.38
62,network,erode_1,se_e2,0,2,10.77
62,network,erode_1,se_e2,0,3,9.38
62,network,erode_1,se_e2,1,2,2.0
62,network,erode_1,se_e2,1,3,0.0
62,network,erode_1,se_e2,2,3,2.0
62,network,dilate_5,se,0,1,9.38
62,network,dilate_5,se,0,2,23.32
62,network,dilate_5,se,0,3,10.2
62,network,dilate_5,se,1,2,18.11
62,network,dilate_5,se,1,3,9.38
62,network,dilate_5,se,2,3,14.14
62,network,dilate_5,me,0,1,11.83
62,network,dilate_5,me,0,2,2.83
62,network,dilate_5,me,0,3,11.66
62,network,dilate_5,me,1,2,14.56
62,network,dilate_5,me,1,3,2.0
62,network,dilate_5,me,2,3,14.42
62,network,dilate_5,se_e2,0,1,13.27
62,network,dilate_5,se_e2,0,2,10.39
62,network,dilate_5,se_e2,0,3,41.47
62,network,dilate_5,se_e2,1,2,11.83
62,network,dilate_5,se_e2,1,3,41.67
62,network,dilate_5,se_e2,2,3,32.56
63,seed,orig,se,0,1,13.42
63,seed,orig,se,0,2,13.56
63,seed,orig,se,0,3,2.83
63,seed,orig,se,1,2,14.28
63,seed,orig,se,1,3,10.77
63,seed,orig,se,2,3,12.33
63,seed,orig,me,0,1,9.17
63,seed,orig,me,0,2,18.97
63,seed,orig,me,0,3,3.46
63,seed,orig,me,1,2,15.62
63,seed,orig,me,1,3,8.49
63,seed,orig,me,2,3,15.62
63,seed,orig,se_e2,0,1,14.56
63,seed,orig,se_e2,0,2,15.75
63,seed,orig,se_e2,0,3,6.0
63,seed,orig,se_e2,1,2,14.28
63,seed,orig,se_e2,1,3,12.33
63,seed,orig,se_e2,2,3,17.55
63,seed,erode_1,se,0,1,10.77
63,seed,erode_1,se,0,2,2.0
63,seed,erode_1,se,0,3,12.81
63,seed,erode_1,se,1,2,12.0
63,seed,erode_1,se,1,3,18.33
63,seed,erode_1,se,2,3,11.31
63,seed,erode_1,me,0,1,3.46
63,seed,erode_1,me,0,2,2.83
63,seed,erode_1,me,0,3,4.9
63,seed,erode_1,me,1,2,4.47
63,seed,erode_1,me,1,3,2.0
63,seed,erode_1,me,2,3,6.32
63,seed,erode_1,se_e2,0,1,11.49
63,seed,erode_1,se_e2,0,2,10.2
63,seed,erode_1,se_e2,0,3,10.2
63,seed,erode_1,se_e2,1,2,4.47
63,seed,erode_1,se_e2,1,3,7.21
63,seed,erode_1,se_e2,2,3,10.2
63,seed,dilate_5,se,0,1,7.21
63,seed,dilate_5,se,0,2,9.17
63,seed,dilate_5,se,0,3,39.85
63,seed,dilate_5,se,1,2,2.83
63,seed,dilate_5,se,1,3,37.42
63,seed,dilate_5,se,2,3,34.99
63,seed,dilate_5,me,0,1,38.42
63,seed,dilate_5,me,0,2,2.83
63,seed,dilate_5,me,0,3,53.14
63,seed,dilate_5,me,1,2,35.61
63,seed,dilate_5,me,1,3,36.82
63,seed,dilate_5,me,2,3,51.3
63,seed,dilate_5,se_e2,0,1,14.97
63,seed,dilate_5,se_e2,0,2,19.6
63,seed,dilate_5,se_e2,0,3,21.63
63,seed,dilate_5,se_e2,1,2,5.66
63,seed,dilate_5,se_e2,1,3,11.49
63,seed,dilate_5,se_e2,2,3,7.21
63,network,orig,se,0,1,14.97
63,network,orig,se,0,2,14.0
63,network,orig,se,0,3,14.0
63,network,orig,se,1,2,2.0
63,network,orig,se,1,3,2.0
63,network,orig,se,2,3,0.0
63,network,orig,me,0,1,3.46
63,network,orig,me,0,2,2.0
63,network,orig,me,0,3,16.61
63,network,orig,me,1,2,2.83
63,network,orig,me,1,3,15.75
63,network,orig,me,2,3,14.97
63,network,orig,se_e2,0,1,25.77
63,network,orig,se_e2,0,2,25.53
63,network,orig,se_e2,0,3,25.77
63,network,orig,se_e2,1,2,2.0
63,network,orig,se_e2,1,3,0.0
63,network,orig,se_e2,2,3,2.0
63,network,erode_1,se,0,1,7.48
63,network,erode_1,se,0,2,20.1
63,network,erode_1,se,0,3,19.9
63,network,erode_1,se,1,2,17.32
63,network,erode_1,se,1,3,16.12
63,network,erode_1,se,2,3,2.83
63,network,erode_1,me,0,1,15.36
63,network,erode_1,me,0,2,14.56
63,network,erode_1,me,0,3,10.2
63,network,erode_1,me,1,2,4.9
63,network,erode_1,me,1,3,10.0
63,network,erode_1,me,2,3,6.63
63,network,erode_1,se_e2,0,1,8.94
63,network,erode_1,se_e2,0,2,10.77
63,network,erode_1,se_e2,0,3,18.87
63,network,erode_1,se_e2,1,2,9.17
63,network,erode_1,se_e2,1,3,20.1
63,network,erode_1,se_e2,2,3,14.14
63,network,dilate_5,se,0,1,33.47
63,network,dilate_5,se,0,2,6.32
63,network,dilate_5,se,0,3,33.47
63,network,dilate_5,se,1,2,39.09
63,network,dilate_5,se,1,3,0.0
63,network,dilate_5,se,2,3,39.09
63,network,dilate_5,me,0,1,36.11
63,network,dilate_5,me,0,2,0.0
63,network,dilate_5,me,0,3,20.2
63,network,dilate_5,me,1,2,36.11
63,network,dilate_5,me,1,3,16.49
63,network,dilate_5,me,2,3,20.2
63,network,dilate_5,se_e2,0,1,7.48
63,network,dilate_5,se_e2,0,2,22.8
63,network,dilate_5,se_e2,0,3,23.58
63,network,dilate_5,se_e2,1,2,29.8
63,network,dilate_5,se_e2,1,3,30.0
63,network,dilate_5,se_e2,2,3,6.0
65,seed,orig,se,0,1,22.45
65,seed,orig,se,0,2,3.46
65,seed,orig,se,0,3,18.0
65,seed,orig,se,1,2,22.72
65,seed,orig,se,1,3,19.9
65,seed,orig,se,2,3,16.25
65,seed,orig,me,0,1,20.2
65,seed,orig,me,0,2,4.47
65,seed,orig,me,0,3,23.15
65,seed,orig,me,1,2,20.49
65,seed,orig,me,1,3,8.94
65,seed,orig,me,2,3,22.36
65,seed,orig,se_e2,0,1,16.73
65,seed,orig,se_e2,0,2,2.0
65,seed,orig,se_e2,0,3,16.37
65,seed,orig,se_e2,1,2,16.12
65,seed,orig,se_e2,1,3,18.44
65,seed,orig,se_e2,2,3,15.75
65,seed,erode_1,se,0,1,10.95
65,seed,erode_1,se,0,2,4.0
65,seed,erode_1,se,0,3,2.83
65,seed,erode_1,se,1,2,12.33
65,seed,erode_1,se,1,3,12.33
65,seed,erode_1,se,2,3,2.83
65,seed,erode_1,me,0,1,4.9
65,seed,erode_1,me,0,2,6.0
65,seed,erode_1,me,0,3,4.9
65,seed,erode_1,me,1,2,10.77
65,seed,erode_1,me,1,3,2.83
65,seed,erode_1,me,2,3,10.39
65,seed,erode_1,se_e2,0,1,2.83
65,seed,erode_1,se_e2,0,2,12.81
65,seed,erode_1,se_e2,0,3,4.47
65,seed,erode_1,se_e2,1,2,10.77
65,seed,erode_1,se_e2,1,3,6.0
65,seed,erode_1,se_e2,2,3,12.65
65,seed,dilate_5,se,0,1,33.76
65,seed,dilate_5,se,0,2,24.08
65,seed,dilate_5,se,0,3,34.23
65,seed,dilate_5,se,1,2,25.61
65,seed,dilate_5,se,1,3,33.11
65,seed,dilate_5,se,2,3,46.9
65,seed,dilate_5,me,0,1,43.5
65,seed,dilate_5,me,0,2,19.7
65,seed,dilate_5,me,0,3,20.98
65,seed,dilate_5,me,1,2,27.28
65,seed,dilate_5,me,1,3,26.91
65,seed,dilate_5,me,2,3,3.46
65,seed,dilate_5,se_e2,0,1,30.66
65,seed,dilate_5,se_e2,0,2,39.5
65,seed,dilate_5,se_e2,0,3,8.94
65,seed,dilate_5,se_e2,1,2,15.1
65,seed,dilate_5,se_e2,1,3,22.18
65,seed,dilate_5,se_e2,2,3,32.62
65,network,orig,se,0,1,6.63
65,network,orig,se,0,2,29.73
65,network,orig,se,0,3,3.46
65,network,orig,se,1,2,35.44
65,network,orig,se,1,3,8.94
65,network,orig,se,2,3,29.53
65,network,orig,me,0,1,11.49
65,network,orig,me,0,2,17.2
65,network,orig,me,0,3,11.49
65,network,orig,me,1,2,10.0
65,network,orig,me,1,3,4.9
65,network,orig,me,2,3,14.28
65,network,orig,se_e2,0,1,35.21
65,network,orig,se_e2,0,2,23.75
65,network,orig,se_e2,0,3,14.56
65,network,orig,se_e2,1,2,15.1
65,network,orig,se_e2,1,3,21.45
65,network,orig,se_e2,2,3,10.2
65,network,erode_1,se,0,1,9.8
65,network,erode_1,se,0,2,18.97
65,network,erode_1,se,0,3,17.32
65,network,erode_1,se,1,2,10.95
65,network,erode_1,se,1,3,10.39
65,network,erode_1,se,2,3,6.0
65,network,erode_1,me,0,1,10.77
65,network,erode_1,me,0,2,9.8
65,network,erode_1,me,0,3,19.9
65,network,erode_1,me,1,2,12.81
65,network,erode_1,me,1,3,19.8
65,network,erode_1,me,2,3,10.39
65,network,erode_1,se_e2,0,1,8.72
65,network,erode_1,se_e2,0,2,10.0
65,network,erode_1,se_e2,0,3,7.48
65,network,erode_1,se_e2,1,2,17.2
65,network,erode_1,se_e2,1,3,15.62
65,network,erode_1,se_e2,2,3,8.72
65,network,dilate_5,se,0,1,10.39
65,network,dilate_5,se,0,2,44.05
65,network,dilate_5,se,0,3,22.98
65,network,dilate_5,se,1,2,45.52
65,network,dilate_5,se,1,3,30.13
65,network,dilate_5,se,2,3,39.45
65,network,dilate_5,me,0,1,12.81
65,network,dilate_5,me,0,2,14.14
65,network,dilate_5,me,0,3,47.37
65,network,dilate_5,me,1,2,2.0
65,network,dilate_5,me,1,3,47.33
65,network,dilate_5,me,2,3,46.35
65,network,dilate_5,se_e2,0,1,6.32
65,network,dilate_5,se_e2,0,2,51.15
65,network,dilate_5,se_e2,0,3,11.83
65,network,dilate_5,se_e2,1,2,46.99
65,network,dilate_5,se_e2,1,3,6.0
65,network,dilate_5,se_e2,2,3,42.19
66,seed,orig,se,0,1,26.15
66,seed,orig,se,0,2,15.75
66,seed,orig,se,0,3,16.61
66,seed,orig,se,1,2,15.62
66,seed,orig,se,1,3,10.2
66,seed,orig,se,2,3,11.83
66,seed,orig,me,0,1,13.56
66,seed,orig,me,0,2,14.14
66,seed,orig,me,0,3,15.62
66,seed,orig,me,1,2,22.45
66,seed,orig,me,1,3,4.47
66,seed,orig,me,2,3,22.89
66,seed,orig,se_e2,0,1,18.11
66,seed,orig,se_e2,0,2,8.94
66,seed,orig,se_e2,0,3,21.63
66,seed,orig,se_e2,1,2,16.25
66,seed,orig,se_e2,1,3,9.17
66,seed,orig,se_e2,2,3,22.72
66,seed,erode_1,se,0,1,8.25
66,seed,erode_1,se,0,2,2.83
66,seed,erode_1,se,0,3,4.9
66,seed,erode_1,se,1,2,8.25
66,seed,erode_1,se,1,3,7.21
66,seed,erode_1,se,2,3,6.32
66,seed,erode_1,me,0,1,9.17
66,seed,erode_1,me,0,2,18.55
66,seed,erode_1,me,0,3,13.56
66,seed,erode_1,me,1,2,10.0
66,seed,erode_1,me,1,3,8.25
66,seed,erode_1,me,2,3,8.0
66,seed,erode_1,se_e2,0,1,4.9
66,seed,erode_1,se_e2,0,2,14.14
66,seed,erode_1,se_e2,0,3,6.0
66,seed,erode_1,se_e2,1,2,13.56
66,seed,erode_1,se_e2,1,3,9.17
66,seed,erode_1,se_e2,2,3,10.77
66,seed,dilate_5,se,0,1,36.11
66,seed,dilate_5,se,0,2,31.87
66,seed,dilate_5,se,0,3,20.59
66,seed,dilate_5,se,1,2,15.75
66,seed,dilate_5,se,1,3,26.38
66,seed,dilate_5,se,2,3,22.98
66,seed,dilate_5,me,0,1,32.12
66,seed,dilate_5,me,0,2,23.32
66,seed,dilate_5,me,0,3,27.93
66,seed,dilate_5,me,1,2,10.95
66,seed,dilate_5,me,1,3,35.61
66,seed,dilate_5,me,2,3,34.58
66,seed,dilate_5,se_e2,0,1,27.2
66,seed,dilate_5,se_e2,0,2,49.36
66,seed,dilate_5,se_e2,0,3,39.5
66,seed,dilate_5,se_e2,1,2,23.66
66,seed,dilate_5,se_e2,1,3,15.36
66,seed,dilate_5,se_e2,2,3,10.39
66,network,orig,se,0,1,0.0
66,network,orig,se,0,2,15.75
66,network,orig,se,0,3,0.0
66,network,orig,se,1,2,15.75
66,network,orig,se,1,3,0.0
66,network,orig,se,2,3,15.75
66,network,orig,me,0,1,2.0
66,network,orig,me,0,2,4.9
66,network,orig,me,0,3,18.97
66,network,orig,me,1,2,3.46
66,network,orig,me,1,3,17.32
66,network,orig,me,2,3,17.44
66,network,orig,se_e2,0,1,3.46
66,network,orig,se_e2,0,2,2.0
66,network,orig,se_e2,0,3,2.0
66,network,orig,se_e2,1,2,4.9
66,network,orig,se_e2,1,3,2.83
66,network,orig,se_e2,2,3,4.0
66,network,erode_1,se,0,1,15.75
66,network,erode_1,se,0,2,14.28
66,network,erode_1,se,0,3,14.28
66,network,erode_1,se,1,2,2.0
66,network,erode_1,se,1,3,2.0
66,network,erode_1,se,2,3,0.0
66,network,erode_1,me,0,1,15.75
66,network,erode_1,me,0,2,17.44
66,network,erode_1,me,0,3,17.09
66,network,erode_1,me,1,2,2.83
66,network,erode_1,me,1,3,2.0
66,network,erode_1,me,2,3,2.0
66,network,erode_1,se_e2,0,1,0.0
66,network,erode_1,se_e2,0,2,2.83
66,network,erode_1,se_e2,0,3,0.0
66,network,erode_1,se_e2,1,2,2.83
66,network,erode_1,se_e2,1,3,0.0
66,network,erode_1,se_e2,2,3,2.83
66,network,dilate_5,se,0,1,0.0
66,network,dilate_5,se,0,2,15.75
66,network,dilate_5,se,0,3,0.0
66,network,dilate_5,se,1,2,15.75
66,network,dilate_5,se,1,3,0.0
66,network,dilate_5,se,2,3,15.75
66,network,dilate_5,me,0,1,17.32
66,network,dilate_5,me,0,2,2.0
66,network,dilate_5,me,0,3,3.46
66,network,dilate_5,me,1,2,18.97
66,network,dilate_5,me,1,3,17.44
66,network,dilate_5,me,2,3,4.9
66,network,dilate_5,se_e2,0,1,0.0
66,network,dilate_5,se_e2,0,2,0.0
66,network,dilate_5,se_e2,0,3,4.47
66,network,dilate_5,se_e2,1,2,0.0
66,network,dilate_5,se_e2,1,3,4.47
66,network,dilate_5,se_e2,2,3,4.47
67,seed,orig,se,0,1,24.49
67,seed,orig,se,0,2,22.72
67,seed,orig,se,0,3,24.41
67,seed,orig,se,1,2,8.72
67,seed,orig,se,1,3,8.72
67,seed,orig,se,2,3,8.94
67,seed,orig,me,0,1,18.87
67,seed,orig,me,0,2,18.97
67,seed,orig,me,0,3,12.33
67,seed,orig,me,1,2,11.83
67,seed,orig,me,1,3,10.39
67,seed,orig,me,2,3,8.94
67,seed,orig,se_e2,0,1,17.66
67,seed,orig,se_e2,0,2,14.0
67,seed,orig,se_e2,0,3,21.35
67,seed,orig,se_e2,1,2,14.28
67,seed,orig,se_e2,1,3,12.65
67,seed,orig,se_e2,2,3,22.89
67,seed,erode_1,se,0,1,8.25
67,seed,erode_1,se,0,2,6.63
67,seed,erode_1,se,0,3,4.0
67,seed,erode_1,se,1,2,2.83
67,seed,erode_1,se,1,3,9.17
67,seed,erode_1,se,2,3,6.63
67,seed,erode_1,me,0,1,8.49
67,seed,erode_1,me,0,2,9.8
67,seed,erode_1,me,0,3,7.48
67,seed,erode_1,me,1,2,8.49
67,seed,erode_1,me,1,3,7.48
67,seed,erode_1,me,2,3,2.83
67,seed,erode_1,se_e2,0,1,4.47
67,seed,erode_1,se_e2,0,2,15.75
67,seed,erode_1,se_e2,0,3,2.0
67,seed,erode_1,se_e2,1,2,14.28
67,seed,erode_1,se_e2,1,3,2.83
67,seed,erode_1,se_e2,2,3,15.62
67,seed,dilate_5,se,0,1,16.49
67,seed,dilate_5,se,0,2,2.0
67,seed,dilate_5,se,0,3,34.23
67,seed,dilate_5,se,1,2,18.0
67,seed,dilate_5,se,1,3,28.35
67,seed,dilate_5,se,2,3,35.44
67,seed,dilate_5,me,0,1,10.2
67,seed,dilate_5,me,0,2,32.8
67,seed,dilate_5,me,0,3,35.89
67,seed,dilate_5,me,1,2,42.85
67,seed,dilate_5,me,1,3,44.18
67,seed,dilate_5,me,2,3,29.6
67,seed,dilate_5,se_e2,0,1,20.1
67,seed,dilate_5,se_e2,0,2,25.38
67,seed,dilate_5,se_e2,0,3,30.33
67,seed,dilate_5,se_e2,1,2,27.28
67,seed,dilate_5,se_e2,1,3,28.07
67,seed,dilate_5,se_e2,2,3,6.63
67,network,orig,se,0,1,4.0
67,network,orig,se,0,2,6.63
67,network,orig,se,0,3,2.83
67,network,orig,se,1,2,6.63
67,network,orig,se,1,3,2.83
67,network,orig,se,2,3,6.0
67,network,orig,me,0,1,17.32
67,network,orig,me,0,2,2.0
67,network,orig,me,0,3,4.47
67,network,orig,me,1,2,17.66
67,network,orig,me,1,3,15.23
67,network,orig,me,2,3,5.66
67,network,orig,se_e2,0,1,2.0
67,network,orig,se_e2,0,2,4.47
67,network,orig,se_e2,0,3,2.83
67,network,orig,se_e2,1,2,4.9
67,network,orig,se_e2,1,3,4.47
67,network,orig,se_e2,2,3,6.63
67,network,erode_1,se,0,1,2.0
67,network,erode_1,se,0,2,2.0
67,network,erode_1,se,0,3,6.32
67,network,erode_1,se,1,2,0.0
67,network,erode_1,se,1,3,6.63
67,network,erode_1,se,2,3,6.63
67,network,erode_1,me,0,1,5.66
67,network,erode_1,me,0,2,7.21
67,network,erode_1,me,0,3,8.49
67,network,erode_1,me,1,2,8.25
67,network,erode_1,me,1,3,7.48
67,network,erode_1,me,2,3,3.46
67,network,erode_1,se_e2,0,1,0.0
67,network,erode_1,se_e2,0,2,0.0
67,network,erode_1,se_e2,0,3,6.63
67,network,erode_1,se_e2,1,2,0.0
